iteration,source,type,target
4,net.sf.freecol.client.gui.i18n.Messages,uses,net.sf.freecol.FreeCol
4,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.action.ActionManager
4,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.control.InGameInputHandler
4,net.sf.freecol.common.model.Player,uses,net.sf.freecol.FreeCol
4,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameController
4,net.sf.freecol.util.test.FreeColTestCase,uses,net.sf.freecol.FreeCol
5,net.sf.freecol.FreeCol,uses,net.sf.freecol.client.FreeColClient
5,net.sf.freecol.common.option.LanguageOption,uses,net.sf.freecol.FreeCol
5,net.sf.freecol.common.Specification,uses,net.sf.freecol.common.option.LanguageOption
5,net.sf.freecol.FreeCol,uses,net.sf.freecol.server.FreeColServer
5,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.Canvas
5,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.action.ActionManager
5,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameController
5,net.sf.freecol.client.gui.i18n.Messages,uses,net.sf.freecol.FreeCol
5,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.GUI
5,net.sf.freecol.client.gui.GUI,uses,net.sf.freecol.server.ai.AIUnit
5,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.MapEditorController
6,net.sf.freecol.FreeCol,uses,net.sf.freecol.client.FreeColClient
6,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.Canvas
6,net.sf.freecol.common.option.LanguageOption,uses,net.sf.freecol.FreeCol
6,net.sf.freecol.FreeCol,uses,net.sf.freecol.server.FreeColServer
6,net.sf.freecol.common.Specification,uses,net.sf.freecol.common.option.LanguageOption
6,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.action.ActionManager
6,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameController
6,net.sf.freecol.common.model.Player,uses,net.sf.freecol.FreeCol
6,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.GUI
6,net.sf.freecol.common.model.Unit,uses,net.sf.freecol.FreeCol
6,net.sf.freecol.client.gui.i18n.Messages,uses,net.sf.freecol.FreeCol
6,net.sf.freecol.client.gui.GUI,uses,net.sf.freecol.server.ai.AIUnit
6,net.sf.freecol.util.test.FreeColTestCase,uses,net.sf.freecol.FreeCol
6,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.MapEditorController
6,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.ai.AIMain
6,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.control.InGameInputHandler
6,net.sf.freecol.client.gui.Canvas,uses,net.sf.freecol.client.gui.panel.EuropePanel
6,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameInputHandler
7,net.sf.freecol.FreeCol,uses,net.sf.freecol.client.FreeColClient
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.Canvas
7,net.sf.freecol.common.option.LanguageOption,uses,net.sf.freecol.FreeCol
7,net.sf.freecol.common.Specification,uses,net.sf.freecol.common.option.LanguageOption
7,net.sf.freecol.FreeCol,uses,net.sf.freecol.server.FreeColServer
7,net.sf.freecol.client.gui.i18n.Messages,uses,net.sf.freecol.FreeCol
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.action.ActionManager
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameController
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.GUI
7,net.sf.freecol.client.gui.GUI,uses,net.sf.freecol.server.ai.AIUnit
7,net.sf.freecol.common.model.Unit,uses,net.sf.freecol.FreeCol
7,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.ai.AIMain
7,net.sf.freecol.util.test.FreeColTestCase,uses,net.sf.freecol.FreeCol
7,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.control.InGameInputHandler
7,net.sf.freecol.common.model.Player,uses,net.sf.freecol.FreeCol
7,net.sf.freecol.common.model.Colony,uses,net.sf.freecol.FreeCol
7,net.sf.freecol.client.gui.Canvas,uses,net.sf.freecol.client.gui.panel.EuropePanel
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.PreGameController
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameInputHandler
7,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.MapEditorController
7,net.sf.freecol.client.control.PreGameController,uses,net.sf.freecol.client.gui.InGameMenuBar
7,net.sf.freecol.client.gui.Canvas,uses,net.sf.freecol.client.gui.panel.ColonyPanel
7,net.sf.freecol.client.gui.InGameMenuBar,uses,net.sf.freecol.client.gui.menu.DebugMenu
8,net.sf.freecol.FreeCol,uses,net.sf.freecol.client.FreeColClient
8,net.sf.freecol.common.option.LanguageOption,uses,net.sf.freecol.FreeCol
8,net.sf.freecol.common.Specification,uses,net.sf.freecol.common.option.LanguageOption
8,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.Canvas
8,net.sf.freecol.FreeCol,uses,net.sf.freecol.server.FreeColServer
8,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.action.ActionManager
8,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.GUI
8,net.sf.freecol.client.gui.i18n.Messages,uses,net.sf.freecol.FreeCol
8,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameController
8,net.sf.freecol.client.gui.GUI,uses,net.sf.freecol.server.ai.AIUnit
8,net.sf.freecol.client.gui.Canvas,uses,net.sf.freecol.client.gui.panel.ColonyPanel
8,net.sf.freecol.util.test.FreeColTestCase,uses,net.sf.freecol.FreeCol
8,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.MapEditorController
8,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.ai.AIMain
8,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.control.InGameInputHandler
8,net.sf.freecol.common.model.Unit,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.FreeCol,uses,net.sf.freecol.client.FreeColClient
9,net.sf.freecol.FreeCol,uses,net.sf.freecol.server.FreeColServer
9,net.sf.freecol.common.option.LanguageOption,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.common.Specification,uses,net.sf.freecol.common.option.LanguageOption
9,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.Canvas
9,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.ai.AIMain
9,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.gui.action.ActionManager
9,net.sf.freecol.server.FreeColServer,uses,net.sf.freecol.server.control.InGameInputHandler
9,net.sf.freecol.client.gui.i18n.Messages,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.util.test.FreeColTestCase,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.common.model.Player,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.common.model.Unit,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameController
9,net.sf.freecol.common.model.Colony,uses,net.sf.freecol.FreeCol
9,net.sf.freecol.client.gui.Canvas,uses,net.sf.freecol.client.gui.panel.EuropePanel
9,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.PreGameController
9,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.MapEditorController
9,net.sf.freecol.client.FreeColClient,uses,net.sf.freecol.client.control.InGameInputHandler
