iteration,source,type,target
2,edu.umd.cs.findbugs.classfile.analysis.AnnotationValue,uses,edu.umd.cs.findbugs.classfile.DescriptorFactory
2,edu.umd.cs.findbugs.Project,uses,edu.umd.cs.findbugs.filter.Filter
2,edu.umd.cs.findbugs.detect.UnreadFields,uses,edu.umd.cs.findbugs.BugInstance
2,edu.umd.cs.findbugs.ba.BasicBlock,uses,edu.umd.cs.findbugs.SystemProperties
2,edu.umd.cs.findbugs.ba.LockChecker,uses,edu.umd.cs.findbugs.ba.vna.ValueNumberAnalysis
2,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSetDataflow
2,edu.umd.cs.findbugs.ProjectStats,uses,edu.umd.cs.findbugs.workflow.FileBugHash
2,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.heap.LoadDataflow
2,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe.ReturnPathTypeDataflow
2,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.constant.ConstantDataflow
2,edu.umd.cs.findbugs.SortedBugCollection,uses,edu.umd.cs.findbugs.cloud.CloudFactory
2,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.ca.CallListDataflow
2,edu.umd.cs.findbugs.ba.ch.Subtypes2,uses,edu.umd.cs.findbugs.ba.AnalysisContext
3,edu.umd.cs.findbugs.classfile.DescriptorFactory,uses,edu.umd.cs.findbugs.MethodAnnotation
3,edu.umd.cs.findbugs.SourceLineAnnotation,uses,edu.umd.cs.findbugs.ba.ClassContext
3,edu.umd.cs.findbugs.SystemProperties,uses,edu.umd.cs.findbugs.ba.AnalysisContext
3,edu.umd.cs.findbugs.ba.AnalysisContext,uses,edu.umd.cs.findbugs.detect.UnreadFields
3,edu.umd.cs.findbugs.log.Profiler,uses,edu.umd.cs.findbugs.ba.AnalysisContext
3,edu.umd.cs.findbugs.classfile.IAnalysisCache,uses,edu.umd.cs.findbugs.log.Profiler
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe.IsNullValueDataflow
3,edu.umd.cs.findbugs.ba.AnalysisContext,uses,edu.umd.cs.findbugs.Project
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.type.TypeDataflow
3,edu.umd.cs.findbugs.classfile.DescriptorFactory,uses,edu.umd.cs.findbugs.FieldAnnotation
3,edu.umd.cs.findbugs.FieldAnnotation,uses,edu.umd.cs.findbugs.ba.AnalysisContext
3,edu.umd.cs.findbugs.ba.Dataflow,uses,edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefAnalysis
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe.UsagesRequiringNonNullValues
3,edu.umd.cs.findbugs.util.Util,uses,edu.umd.cs.findbugs.SystemProperties
3,edu.umd.cs.findbugs.ba.BasicBlock,uses,edu.umd.cs.findbugs.SystemProperties
3,edu.umd.cs.findbugs.ba.LockChecker,uses,edu.umd.cs.findbugs.ba.vna.ValueNumberAnalysis
3,edu.umd.cs.findbugs.detect.UnreadFields,uses,edu.umd.cs.findbugs.BugInstance
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSetDataflow
3,edu.umd.cs.findbugs.classfile.analysis.AnnotationValue,uses,edu.umd.cs.findbugs.classfile.DescriptorFactory
3,edu.umd.cs.findbugs.ProjectStats,uses,edu.umd.cs.findbugs.workflow.FileBugHash
3,edu.umd.cs.findbugs.LocalVariableAnnotation,uses,edu.umd.cs.findbugs.ba.Dataflow
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.heap.LoadDataflow
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe.ReturnPathTypeDataflow
3,edu.umd.cs.findbugs.SortedBugCollection,uses,edu.umd.cs.findbugs.cloud.CloudFactory
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.constant.ConstantDataflow
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.ca.CallListDataflow
3,edu.umd.cs.findbugs.ba.ch.Subtypes2,uses,edu.umd.cs.findbugs.ba.AnalysisContext
3,edu.umd.cs.findbugs.FindBugs,uses,edu.umd.cs.findbugs.config.UserPreferences
3,edu.umd.cs.findbugs.ba.FieldSummary,uses,edu.umd.cs.findbugs.detect.UnreadFields
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.vna.ValueNumberDataflow
3,edu.umd.cs.findbugs.ba.Frame,uses,edu.umd.cs.findbugs.SystemProperties
3,edu.umd.cs.findbugs.ba.AnalysisContext,uses,edu.umd.cs.findbugs.ba.ch.Subtypes2
3,edu.umd.cs.findbugs.ba.Debug,uses,edu.umd.cs.findbugs.SystemProperties
3,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.classfile.engine.bcel.NonImplicitExceptionPostDominatorsAnalysis
4,edu.umd.cs.findbugs.classfile.DescriptorFactory,uses,edu.umd.cs.findbugs.MethodAnnotation
4,edu.umd.cs.findbugs.SystemProperties,uses,edu.umd.cs.findbugs.ba.AnalysisContext
4,edu.umd.cs.findbugs.SourceLineAnnotation,uses,edu.umd.cs.findbugs.ba.ClassContext
4,edu.umd.cs.findbugs.ba.AnalysisContext,uses,edu.umd.cs.findbugs.detect.UnreadFields
4,edu.umd.cs.findbugs.classfile.IAnalysisCache,uses,edu.umd.cs.findbugs.log.Profiler
4,edu.umd.cs.findbugs.log.Profiler,uses,edu.umd.cs.findbugs.ba.AnalysisContext
4,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe.IsNullValueDataflow
4,edu.umd.cs.findbugs.ba.AnalysisContext,uses,edu.umd.cs.findbugs.Project
4,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.type.TypeDataflow
4,edu.umd.cs.findbugs.classfile.DescriptorFactory,uses,edu.umd.cs.findbugs.FieldAnnotation
4,edu.umd.cs.findbugs.FieldAnnotation,uses,edu.umd.cs.findbugs.ba.AnalysisContext
4,edu.umd.cs.findbugs.detect.UnreadFields,uses,edu.umd.cs.findbugs.BugInstance
4,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.vna.ValueNumberDataflow
4,edu.umd.cs.findbugs.ba.Dataflow,uses,edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefAnalysis
4,edu.umd.cs.findbugs.util.Util,uses,edu.umd.cs.findbugs.SystemProperties
4,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe.UsagesRequiringNonNullValues
4,edu.umd.cs.findbugs.ba.BasicBlock,uses,edu.umd.cs.findbugs.SystemProperties
4,edu.umd.cs.findbugs.ba.ClassContext,uses,edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSetDataflow
4,edu.umd.cs.findbugs.ProjectStats,uses,edu.umd.cs.findbugs.workflow.FileBugHash
